id,license id,account number,site number,legal name,doing business as name,address,city,state,zip code,ward,precinct,ward precinct,police district,license code,license description,business activity id,business activity,license number,application type,application created date,application requirements complete,payment date,conditional approval,license term start date,license term expiration date,license approved for issuance,date issued,license status,license status change date,ssa,latitude,longitude,location
2411887-20150630,2411887,399571,1,Ryan K Odom,Climate Control Experts,1525 E 53RD ST 10 1001,CHICAGO,IL,60615,5,,5-,,4404,Regulated Business License,602 | 673,Administrative Commercial Office | Home Repair Services,2411887,ISSUE,,06/29/2015,06/29/2015,N,06/30/2015,07/15/2017,06/29/2015,06/30/2015,AAI,,61,41.799441872,-87.588098389,"(41.79944187210379, -87.58809838930625)"
2423269-20151019,2423269,400866,1,MAJOUR INC.,HAROLD'S CHICKEN SHACK #14,1208 E 53RD ST 1,CHICAGO,IL,60615,4,1,4-1,2,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2423269,ISSUE,08/26/2015,10/05/2015,10/05/2015,N,10/19/2015,11/15/2017,10/16/2015,10/19/2015,AAI,,61,41.799570006,-87.596239108,"(41.799570005698875, -87.5962391078313)"
2423686-20150903,2423686,401048,1,"NEW RAINBOW CLEANER, INC.","NEW RAINBOW CLEANER, INC.",1648 E 53RD ST 1ST 1,CHICAGO,IL,60615,5,38,5-38,2,4404,Regulated Business License,648 | 631,Dry Cleaning - Drop Off Location | Clothing Alterations,2423686,ISSUE,09/03/2015,09/03/2015,09/03/2015,N,09/03/2015,09/15/2017,09/03/2015,09/03/2015,AAI,,61,41.799706139,-87.584866094,"(41.79970613936194, -87.58486609411676)"
2431759-20151105,2431759,401931,1,"YDYR RESTAURANT GROUP, INC.",LIGHT HOUSE,1373 E 53RD ST 1ST,CHICAGO,IL,60615,5,55,5-55,2,1006,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,2431759,ISSUE,10/16/2015,10/23/2015,10/23/2015,N,11/05/2015,11/15/2017,11/04/2015,11/05/2015,AAI,,61,41.799398025,-87.592174135,"(41.79939802477482, -87.59217413474704)"
2443129-20160107,2443129,403430,1,SCOTT D. McINTOSH,ANCIEN,1558 E 53RD ST 1ST 1ST,CHICAGO,IL,60615,5,38,5-38,2,1010,Limited Business License,911 | 767,Retail Sales of Clothing / Accessories / Shoes | Retail Sales of General Merchandise and Non-Perishable Food,2443129,ISSUE,01/07/2016,01/07/2016,01/07/2016,N,01/07/2016,01/15/2018,01/07/2016,01/07/2016,AAI,,61,41.799677333,-87.586810641,"(41.79967733344662, -87.58681064091066)"
2446389-20160205,2446389,403430,1,SCOTT D. McINTOSH,ANCIEN,1558 E 53RD ST 1ST 1ST,CHICAGO,IL,60615,5,38,5-38,2,1006,Retail Food Establishment,775 | 781,Retail Sales of Perishable Foods | Sale of Food Prepared Onsite With Dining Area,2446389,ISSUE,01/22/2016,01/25/2016,01/25/2016,N,02/05/2016,01/15/2018,02/04/2016,02/05/2016,AAI,,61,41.799677333,-87.586810641,"(41.79967733344662, -87.58681064091066)"
2446142-20160119,2446142,403616,1,A AND D MEDIA GROUP CORPORATION,A AND D MEDIA GROUP,1525 E 53RD ST 4TH 420,CHICAGO,IL,60615,5,54,5-54,2,1010,Limited Business License,708,Miscellaneous Commercial Services,2446142,ISSUE,01/15/2016,01/19/2016,01/19/2016,N,01/19/2016,02/15/2018,01/19/2016,01/19/2016,AAI,,61,41.799441872,-87.588098389,"(41.79944187210379, -87.58809838930625)"
2457783-20160323,2457783,404907,1,MILOT THACI,MILO'S SALON AND SPA,1380 E 53RD ST 1ST,CHICAGO,IL,60615,4,1,4-1,2,1010,Limited Business License,144,"Hair, Nail, and Skin Care Services",2457783,ISSUE,03/23/2016,03/23/2016,,N,03/23/2016,04/15/2018,03/23/2016,03/23/2016,AAC,03/30/2016,61,41.799621325,-87.591827012,"(41.79962132499682, -87.59182701241058)"
2458059-20160330,2458059,405090,1,MILO'S SALON AND SPA LTD.,MILO'S SALON & SPA,1380 E 53RD ST GROUND,CHICAGO,IL,60615,4,1,4-1,2,1010,Limited Business License,144 | 904,"Hair, Nail, and Skin Care Services | Retail Sales of General Merchandise",2458059,ISSUE,03/30/2016,03/30/2016,03/23/2016,N,03/30/2016,04/15/2018,03/30/2016,03/30/2016,AAI,,61,41.799621325,-87.591827012,"(41.79962132499682, -87.59182701241058)"
2476527-20160629,2476527,407879,1,JENNIFER ALICE JACKSON,CAREER TECTONICS,1443 E 53RD ST 3RD 3,CHICAGO,IL,60615,5,54,5-54,2,4404,Regulated Business License,719,Non-Professional Consulting (Home Occ),2476527,ISSUE,06/29/2016,06/29/2016,06/29/2016,N,06/29/2016,07/15/2018,06/29/2016,06/29/2016,AAI,,61,41.799421633,-87.590125643,"(41.79942163323843, -87.59012564311584)"
2501241-20161216,2501241,407896,2,"NANDO'S OF HYDE PARK, LLC",NANDO'S PERI PERI CHICKEN,1447 E 53RD ST 1,CHICAGO,IL,60615,5,54,5-54,2,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2501241,ISSUE,12/01/2016,12/08/2016,12/08/2016,N,12/16/2016,01/15/2019,12/15/2016,12/16/2016,AAI,,61,41.799423505,-87.589964079,"(41.799423505424414, -87.58996407916824)"
2483735-20160804,2483735,408851,1,MIKISHA RUFFIN,ANNALISE GROUP,1452 E 53RD ST 2ND,CHICAGO,IL,60615,4,47,4-47,2,1010,Limited Business License,703,Advertising and Marketing Office,2483735,ISSUE,08/04/2016,08/04/2016,08/04/2016,N,08/04/2016,08/15/2018,08/04/2016,08/04/2016,AAI,,61,41.799647324,-87.5897276,"(41.79964732360029, -87.58972759992803)"
2493017-20161007,2493017,410648,1,"FRESH OUT OF HOME MEDIA USA, INC.","FRESH OUT OF HOME MEDIA USA, INC.",1525 E 53RD ST 4TH 403,CHICAGO,IL,60615,5,54,5-54,2,1010,Limited Business License,703,Advertising and Marketing Office,2493017,ISSUE,10/07/2016,10/07/2016,10/07/2016,N,10/07/2016,10/15/2018,10/07/2016,10/07/2016,AAI,,61,41.799441872,-87.588098389,"(41.79944187210379, -87.58809838930625)"
2496302-20161215,2496302,411293,1,1379 HARPER MART INC.,1379 HARPER MART,1379 E 53RD ST 1ST,CHICAGO,IL,60615,5,55,5-55,2,1781,Tobacco Retail Over Counter,767 | 904 | 937 | 936 | 776,Retail Sales of General Merchandise and Non-Perishable Food | Retail Sales of General Merchandise | Retail Sales of Tobacco and Flavored Tobacco Products | Retail Sales of Tobacco Accessories | Retail Sales of Tobacco Products,2496302,ISSUE,10/31/2016,11/08/2016,11/08/2016,N,12/15/2016,12/15/2018,12/15/2016,12/15/2016,AAI,,61,41.79940096,-87.591911394,"(41.79940096015173, -87.59191139391835)"
2500660-20161121,2500660,411546,1,JOJAYDEN INC.,JOJAYDEN HANDMADE,1457 E 53RD ST 1,CHICAGO,IL,60615,5,54,5-54,2,1010,Limited Business License,911,Retail Sales of Clothing / Accessories / Shoes,2500660,ISSUE,11/15/2016,11/21/2016,11/21/2016,N,11/21/2016,12/15/2018,11/21/2016,11/21/2016,AAI,,61,41.799429805,-87.589560116,"(41.7994298049342, -87.58956011647007)"
2501168-20170105,2501168,411669,2,"WARRANTY LOGISTICS, LLC","WARRANTY LOGISTICS, LLC",1406 E 53RD ST GROUND,CHICAGO,IL,60615,4,,4-,,1010,Limited Business License,652,Electronic Equipment Repair,2501168,ISSUE,11/29/2016,11/29/2016,01/04/2017,N,01/05/2017,12/15/2018,01/04/2017,01/05/2017,AAI,,61,41.799624855,-87.591460355,"(41.79962485490784, -87.59146035530995)"
